created_at,entry_id,field1,field2,latitude,longitude,elevation,status
2019-01-26 12:45:11 IST,485,0.00,0.00,,,,
2019-01-26 12:45:33 IST,486,0.00,0.00,,,,
2019-01-26 12:46:11 IST,487,0.00,0.00,,,,
2019-01-26 12:46:32 IST,488,0.00,0.00,,,,
2019-01-26 12:46:49 IST,489,0.00,0.00,,,,
2019-01-26 12:48:26 IST,490,20.00,61.00,,,,
2019-01-26 12:48:47 IST,491,19.00,57.00,,,,
2019-01-26 12:49:08 IST,492,19.00,58.00,,,,
2019-01-26 12:49:29 IST,493,19.00,58.00,,,,
2019-01-26 12:49:50 IST,494,19.00,59.00,,,,
2019-01-26 12:50:12 IST,495,19.00,59.00,,,,
2019-01-26 12:50:33 IST,496,19.00,59.00,,,,
2019-01-26 12:50:54 IST,497,19.00,60.00,,,,
2019-01-26 12:51:16 IST,498,19.00,60.00,,,,
2019-01-26 12:51:37 IST,499,19.00,60.00,,,,
2019-01-26 12:51:58 IST,500,19.00,60.00,,,,
2019-01-26 12:52:19 IST,501,19.00,60.00,,,,
2019-01-26 12:52:41 IST,502,19.00,60.00,,,,
2019-01-26 12:53:02 IST,503,19.00,60.00,,,,
2019-01-26 12:53:23 IST,504,19.00,61.00,,,,
2019-01-26 12:53:40 IST,505,19.00,61.00,,,,
2019-01-26 12:54:02 IST,506,19.00,60.00,,,,
2019-01-26 12:54:23 IST,507,19.00,60.00,,,,
2019-01-26 12:54:44 IST,508,19.00,79.00,,,,
2019-01-26 12:55:06 IST,509,20.00,61.00,,,,
2019-01-26 12:55:27 IST,510,21.00,81.00,,,,
2019-01-26 12:55:48 IST,511,21.00,61.00,,,,
2019-01-26 12:56:31 IST,512,,57.00,,,,
2019-01-26 12:56:46 IST,513,,54.00,,,,
2019-01-26 12:57:01 IST,514,,55.00,,,,
2019-01-26 12:57:17 IST,515,,55.00,,,,
2019-01-26 12:57:32 IST,516,,56.00,,,,
2019-01-26 12:57:54 IST,517,,57.00,,,,
2019-01-26 12:58:10 IST,518,,57.00,,,,
2019-01-26 12:58:25 IST,519,,56.00,,,,
2019-01-26 12:58:41 IST,520,,57.00,,,,
2019-01-26 12:58:56 IST,521,,57.00,,,,
2019-01-26 12:59:11 IST,522,,57.00,,,,
2019-01-26 12:59:27 IST,523,,59.00,,,,
2019-01-26 12:59:42 IST,524,,58.00,,,,
2019-01-26 12:59:57 IST,525,,58.00,,,,
2019-01-26 13:00:13 IST,526,,59.00,,,,
2019-01-26 13:00:28 IST,527,,58.00,,,,
2019-01-26 13:00:44 IST,528,,59.00,,,,
2019-01-26 13:00:59 IST,529,,58.00,,,,
2019-01-26 13:01:16 IST,530,,58.00,,,,
2019-01-26 13:01:38 IST,531,,59.00,,,,
2019-01-26 13:02:00 IST,532,,59.00,,,,
2019-01-26 13:02:16 IST,533,,59.00,,,,
2019-01-26 13:02:31 IST,534,,58.00,,,,
2019-01-26 13:02:52 IST,535,,60.00,,,,
2019-01-26 13:03:07 IST,536,,59.00,,,,
2019-01-26 13:03:23 IST,537,,60.00,,,,
2019-01-26 13:03:45 IST,538,,60.00,,,,
2019-01-26 13:04:01 IST,539,,59.00,,,,
2019-01-26 13:04:16 IST,540,,59.00,,,,
2019-01-26 13:04:31 IST,541,,59.00,,,,
2019-01-26 13:04:54 IST,542,,59.00,,,,
2019-01-26 13:05:09 IST,543,,58.00,,,,
2019-01-26 13:05:31 IST,544,,59.00,,,,
2019-01-26 13:05:53 IST,545,,59.00,,,,
2019-01-26 13:06:08 IST,546,,58.00,,,,
2019-01-26 13:06:24 IST,547,,58.00,,,,
2019-01-26 13:06:39 IST,548,,58.00,,,,
2019-01-26 13:07:02 IST,549,,59.00,,,,
2019-01-26 13:07:18 IST,550,,58.00,,,,
2019-01-26 13:07:33 IST,551,,59.00,,,,
2019-01-26 13:07:55 IST,552,,59.00,,,,
2019-01-26 13:08:18 IST,553,,59.00,,,,
2019-01-26 13:08:33 IST,554,,59.00,,,,
2019-01-26 13:08:48 IST,555,,59.00,,,,
2019-01-26 13:09:03 IST,556,,59.00,,,,
2019-01-26 13:09:19 IST,557,,59.00,,,,
2019-01-26 13:09:34 IST,558,,59.00,,,,
2019-01-26 13:09:49 IST,559,,60.00,,,,
2019-01-26 13:10:05 IST,560,,59.00,,,,
2019-01-26 13:10:20 IST,561,,59.00,,,,
2019-01-26 13:10:36 IST,562,,60.00,,,,
2019-01-26 13:10:52 IST,563,,58.00,,,,
2019-01-26 13:11:07 IST,564,,59.00,,,,
2019-01-26 13:11:30 IST,565,,60.00,,,,
2019-01-26 13:11:46 IST,566,,58.00,,,,
2019-01-26 13:12:02 IST,567,,59.00,,,,
2019-01-26 13:12:18 IST,568,,58.00,,,,
2019-01-26 13:12:34 IST,569,,58.00,,,,
2019-01-26 13:12:56 IST,570,,59.00,,,,
2019-01-26 13:13:19 IST,571,,59.00,,,,
2019-01-26 13:13:34 IST,572,,59.00,,,,
2019-01-26 13:13:49 IST,573,,58.00,,,,
2019-01-26 13:14:04 IST,574,,59.00,,,,
2019-01-26 13:14:19 IST,575,,59.00,,,,
2019-01-26 13:14:34 IST,576,,58.00,,,,
2019-01-26 13:14:49 IST,577,,59.00,,,,
2019-01-26 13:15:06 IST,578,,58.00,,,,
2019-01-26 13:15:21 IST,579,,58.00,,,,
2019-01-26 13:15:36 IST,580,,58.00,,,,
2019-01-26 13:15:51 IST,581,,58.00,,,,
2019-01-26 13:16:06 IST,582,,58.00,,,,
2019-01-26 13:16:21 IST,583,,58.00,,,,
2019-01-26 13:16:43 IST,584,,59.00,,,,
2019-01-26 13:17:05 IST,585,,59.00,,,,
2019-01-26 13:17:21 IST,586,,59.00,,,,
2019-01-26 13:17:43 IST,587,,59.00,,,,
2019-01-26 13:18:05 IST,588,,59.00,,,,
2019-01-26 13:18:27 IST,589,,59.00,,,,
2019-01-26 13:18:42 IST,590,,59.00,,,,
2019-01-26 13:19:05 IST,591,,59.00,,,,
2019-01-26 13:19:28 IST,592,,59.00,,,,
2019-01-26 13:19:44 IST,593,,58.00,,,,
2019-01-26 13:19:59 IST,594,,58.00,,,,
2019-01-26 13:20:21 IST,595,,59.00,,,,
2019-01-26 13:20:36 IST,596,,59.00,,,,
2019-01-26 13:20:58 IST,597,,59.00,,,,
2019-01-26 13:21:14 IST,598,,58.00,,,,
2019-01-26 13:21:36 IST,599,,59.00,,,,
2019-01-26 13:21:58 IST,600,,59.00,,,,
2019-01-26 13:22:22 IST,601,,59.00,,,,
2019-01-26 13:22:44 IST,602,,59.00,,,,
2019-01-26 13:23:06 IST,603,,59.00,,,,
2019-01-26 13:23:29 IST,604,,59.00,,,,
2019-01-26 13:23:45 IST,605,,58.00,,,,
2019-01-26 13:24:00 IST,606,,59.00,,,,
2019-01-26 13:24:16 IST,607,,59.00,,,,
2019-01-26 13:24:31 IST,608,,59.00,,,,
2019-01-26 13:24:46 IST,609,,59.00,,,,
2019-01-26 13:25:01 IST,610,,58.00,,,,
2019-01-26 13:25:24 IST,611,,58.00,,,,
2019-01-26 13:25:40 IST,612,,58.00,,,,
2019-01-26 13:25:55 IST,613,,58.00,,,,
2019-01-26 13:26:11 IST,614,,58.00,,,,
2019-01-26 13:26:26 IST,615,,58.00,,,,
2019-01-26 13:26:41 IST,616,,58.00,,,,
2019-01-26 13:26:57 IST,617,,58.00,,,,
2019-01-26 13:27:13 IST,618,,59.00,,,,
2019-01-26 13:27:35 IST,619,,59.00,,,,
2019-01-26 13:27:56 IST,620,,59.00,,,,
2019-01-26 13:28:11 IST,621,,59.00,,,,
2019-01-26 13:28:36 IST,622,,59.00,,,,
2019-01-26 13:28:58 IST,623,,57.00,,,,
2019-01-26 13:29:13 IST,624,,58.00,,,,
2019-01-26 13:29:28 IST,625,,58.00,,,,
2019-01-26 13:29:51 IST,626,,58.00,,,,
2019-01-26 13:30:14 IST,627,,58.00,,,,
2019-01-26 13:30:30 IST,628,,57.00,,,,
2019-01-26 13:30:45 IST,629,,58.00,,,,
2019-01-26 13:31:00 IST,630,,58.00,,,,
2019-01-26 13:31:15 IST,631,,58.00,,,,
2019-01-26 13:31:30 IST,632,,58.00,,,,
2019-01-26 13:31:46 IST,633,,58.00,,,,
2019-01-26 13:32:08 IST,634,,58.00,,,,
2019-01-26 13:32:31 IST,635,,58.00,,,,
2019-01-26 13:32:54 IST,636,,58.00,,,,
2019-01-26 13:33:09 IST,637,,57.00,,,,
2019-01-26 13:33:24 IST,638,,58.00,,,,
2019-01-26 13:33:40 IST,639,,59.00,,,,
2019-01-26 13:33:55 IST,640,,58.00,,,,
2019-01-26 13:34:11 IST,641,,58.00,,,,
2019-01-26 13:34:26 IST,642,,57.00,,,,
2019-01-26 13:34:42 IST,643,,58.00,,,,
2019-01-26 13:34:57 IST,644,,58.00,,,,
2019-01-26 13:35:13 IST,645,,58.00,,,,
2019-01-26 13:35:28 IST,646,,59.00,,,,
2019-01-26 13:35:50 IST,647,,59.00,,,,
2019-01-26 13:36:06 IST,648,,59.00,,,,
2019-01-26 13:36:21 IST,649,,58.00,,,,
2019-01-26 13:36:36 IST,650,,59.00,,,,
2019-01-26 13:36:51 IST,651,,58.00,,,,
2019-01-26 13:37:07 IST,652,,58.00,,,,
2019-01-26 13:37:29 IST,653,,59.00,,,,
2019-01-26 13:37:51 IST,654,,58.00,,,,
2019-01-26 13:38:06 IST,655,,58.00,,,,
2019-01-26 13:38:28 IST,656,,58.00,,,,
2019-01-26 13:38:44 IST,657,,58.00,,,,
2019-01-26 13:39:06 IST,658,,59.00,,,,
2019-01-26 13:39:22 IST,659,,58.00,,,,
2019-01-26 13:39:37 IST,660,,58.00,,,,
2019-01-26 13:39:52 IST,661,,59.00,,,,
2019-01-26 13:40:15 IST,662,,59.00,,,,
2019-01-26 13:40:37 IST,663,,59.00,,,,
2019-01-26 13:40:59 IST,664,,59.00,,,,
2019-01-26 13:41:15 IST,665,,58.00,,,,
2019-01-26 13:41:30 IST,666,,58.00,,,,
2019-01-26 13:41:46 IST,667,,59.00,,,,
2019-01-26 13:42:09 IST,668,,59.00,,,,
2019-01-26 13:42:24 IST,669,,58.00,,,,
2019-01-26 13:42:39 IST,670,,58.00,,,,
2019-01-26 13:42:55 IST,671,,58.00,,,,
2019-01-26 13:43:10 IST,672,,58.00,,,,
2019-01-26 13:43:26 IST,673,,59.00,,,,
2019-02-08 11:56:40 IST,674,,0.00,,,,
2019-02-08 11:57:01 IST,675,,0.00,,,,
2019-02-08 11:57:22 IST,676,,0.00,,,,
2019-02-08 11:57:42 IST,677,,0.00,,,,
2019-02-08 11:58:04 IST,678,,0.00,,,,
2019-02-08 11:58:25 IST,679,,0.00,,,,
2019-02-08 11:59:16 IST,680,0.00,0.00,,,,
2019-02-08 11:59:36 IST,681,0.00,0.00,,,,
2019-02-08 11:59:58 IST,682,0.00,0.00,,,,
2019-02-08 12:00:19 IST,683,0.00,0.00,,,,
2019-02-08 12:00:40 IST,684,0.00,0.00,,,,
2019-02-08 12:01:01 IST,685,0.00,0.00,,,,
2019-02-08 12:01:22 IST,686,0.00,0.00,,,,
2019-02-08 12:01:44 IST,687,0.00,0.00,,,,
2019-02-08 12:02:05 IST,688,0.00,0.00,,,,
2019-02-08 12:02:27 IST,689,0.00,0.00,,,,
2019-02-08 12:02:48 IST,690,0.00,0.00,,,,
2019-02-08 12:03:09 IST,691,0.00,0.00,,,,
2019-02-08 12:03:30 IST,692,0.00,0.00,,,,
2019-02-08 12:03:51 IST,693,0.00,0.00,,,,
2019-02-08 12:04:12 IST,694,0.00,0.00,,,,
2019-02-08 12:04:33 IST,695,0.00,0.00,,,,
2019-02-08 12:33:57 IST,696,0.00,0.00,,,,
2019-02-08 12:34:15 IST,697,0.00,0.00,,,,
2019-02-08 12:34:36 IST,698,0.00,0.00,,,,
2019-02-08 12:34:57 IST,699,0.00,0.00,,,,
2019-02-08 12:35:12 IST,700,0.00,0.00,,,,
2019-02-08 12:35:49 IST,701,0.00,0.00,,,,
2019-02-08 12:36:06 IST,702,0.00,0.00,,,,
2019-02-08 12:36:27 IST,703,0.00,0.00,,,,
2019-02-08 12:36:48 IST,704,0.00,0.00,,,,
2019-02-08 12:37:20 IST,705,0.00,0.00,,,,
2019-02-08 12:37:47 IST,706,0.00,0.00,,,,
2019-02-08 12:38:36 IST,707,0.00,0.00,,,,
2019-02-08 12:38:58 IST,708,0.00,0.00,,,,
2019-02-08 12:39:16 IST,709,0.00,0.00,,,,
2019-02-08 12:39:38 IST,710,0.00,0.00,,,,
2019-02-08 12:40:03 IST,711,0.00,0.00,,,,
2019-02-08 12:40:24 IST,712,0.00,0.00,,,,
2019-02-08 12:40:46 IST,713,0.00,0.00,,,,
2019-02-08 12:41:07 IST,714,0.00,0.00,,,,
2019-02-08 12:41:28 IST,715,0.00,0.00,,,,
2019-02-08 12:54:18 IST,716,0.00,0.00,,,,
2019-02-08 12:54:39 IST,717,0.00,0.00,,,,
2019-02-08 12:55:25 IST,718,21.00,64.00,,,,
2019-02-08 12:55:47 IST,719,22.00,64.00,,,,
2019-02-08 12:56:08 IST,720,22.00,62.00,,,,
2019-02-08 12:56:27 IST,721,22.00,60.00,,,,
2019-02-08 12:56:48 IST,722,22.00,59.00,,,,
2019-02-08 12:57:09 IST,723,22.00,57.00,,,,
2019-02-08 12:57:30 IST,724,22.00,57.00,,,,
2019-02-08 12:57:51 IST,725,22.00,56.00,,,,
2019-02-08 12:58:12 IST,726,22.00,56.00,,,,
2019-02-08 12:58:34 IST,727,22.00,56.00,,,,
2019-02-08 12:58:55 IST,728,22.00,55.00,,,,
2019-02-08 12:59:16 IST,729,22.00,56.00,,,,
2019-02-08 12:59:37 IST,730,22.00,56.00,,,,
2019-02-08 12:59:58 IST,731,22.00,56.00,,,,
2019-02-08 13:00:19 IST,732,22.00,56.00,,,,
2019-02-08 13:00:40 IST,733,22.00,57.00,,,,
2019-02-08 13:01:01 IST,734,22.00,57.00,,,,
2019-02-08 13:01:23 IST,735,22.00,56.00,,,,
2019-02-08 13:01:44 IST,736,22.00,56.00,,,,
2019-02-08 13:02:05 IST,737,22.00,56.00,,,,
2019-02-08 13:02:27 IST,738,22.00,56.00,,,,
2019-02-08 13:02:48 IST,739,22.00,56.00,,,,
2019-02-08 13:03:09 IST,740,21.00,55.00,,,,
2019-02-08 13:03:30 IST,741,22.00,56.00,,,,
2019-02-08 13:03:51 IST,742,22.00,56.00,,,,
2019-02-08 13:04:12 IST,743,22.00,56.00,,,,
2019-02-08 13:04:34 IST,744,22.00,57.00,,,,
2019-02-08 13:04:55 IST,745,22.00,56.00,,,,
2019-02-08 13:05:16 IST,746,22.00,56.00,,,,
2019-02-08 13:05:37 IST,747,22.00,56.00,,,,
2019-02-08 13:05:58 IST,748,22.00,56.00,,,,
2019-02-08 13:06:19 IST,749,24.00,95.00,,,,
2019-02-08 13:06:41 IST,750,24.00,95.00,,,,
2019-02-08 13:07:02 IST,751,23.00,95.00,,,,
2019-02-08 13:07:24 IST,752,22.00,95.00,,,,
2019-02-08 13:07:45 IST,753,22.00,95.00,,,,
2019-02-08 13:08:06 IST,754,22.00,76.00,,,,
2019-02-08 13:08:27 IST,755,22.00,68.00,,,,
2019-02-08 13:08:48 IST,756,22.00,64.00,,,,
2019-02-08 13:09:10 IST,757,22.00,62.00,,,,
2019-02-08 13:09:31 IST,758,22.00,60.00,,,,
2019-02-08 13:09:52 IST,759,22.00,59.00,,,,
2019-02-08 13:10:13 IST,760,22.00,58.00,,,,
2019-02-08 13:10:34 IST,761,22.00,58.00,,,,
2019-02-08 13:10:56 IST,762,22.00,58.00,,,,
2019-02-08 13:11:17 IST,763,22.00,58.00,,,,
2019-02-08 13:11:38 IST,764,22.00,58.00,,,,
2019-02-08 13:11:53 IST,765,22.00,58.00,,,,
2019-02-08 13:12:15 IST,766,22.00,58.00,,,,
2019-02-08 13:12:36 IST,767,22.00,58.00,,,,
2019-02-08 13:12:56 IST,768,22.00,58.00,,,,
2019-02-08 13:13:18 IST,769,22.00,58.00,,,,
2019-02-08 13:13:39 IST,770,21.00,57.00,,,,
2019-02-08 13:14:00 IST,771,22.00,58.00,,,,
2019-02-08 13:14:22 IST,772,22.00,58.00,,,,
2019-02-08 13:14:43 IST,773,22.00,58.00,,,,
2019-02-08 13:15:04 IST,774,22.00,57.00,,,,
2019-02-08 13:15:26 IST,775,22.00,58.00,,,,
2019-02-08 13:15:46 IST,776,22.00,57.00,,,,
2019-02-08 13:16:07 IST,777,22.00,58.00,,,,
2019-02-08 13:16:29 IST,778,22.00,58.00,,,,
2019-02-08 13:16:50 IST,779,22.00,58.00,,,,
2019-02-08 13:17:11 IST,780,22.00,58.00,,,,
2019-02-08 13:17:32 IST,781,22.00,58.00,,,,
2019-02-08 13:17:53 IST,782,22.00,58.00,,,,
2019-02-08 13:18:14 IST,783,22.00,57.00,,,,
2019-02-08 13:18:35 IST,784,22.00,57.00,,,,
2019-02-08 13:18:56 IST,785,22.00,57.00,,,,
2019-02-08 13:19:17 IST,786,22.00,57.00,,,,
2019-02-08 13:19:38 IST,787,22.00,57.00,,,,
2019-02-08 13:19:56 IST,788,22.00,57.00,,,,
2019-02-08 13:20:18 IST,789,22.00,58.00,,,,
2019-02-08 13:20:39 IST,790,22.00,58.00,,,,
2019-02-08 13:21:00 IST,791,21.00,55.00,,,,
2019-02-08 13:21:22 IST,792,21.00,54.00,,,,
2019-02-08 13:21:43 IST,793,21.00,54.00,,,,
2019-02-08 13:22:04 IST,794,21.00,55.00,,,,
2019-02-08 13:22:25 IST,795,21.00,56.00,,,,
2019-02-08 13:22:46 IST,796,21.00,57.00,,,,
2019-02-08 13:23:07 IST,797,21.00,57.00,,,,
2019-02-08 13:23:28 IST,798,21.00,58.00,,,,
2019-02-08 13:23:49 IST,799,21.00,57.00,,,,
2019-02-08 13:24:10 IST,800,21.00,58.00,,,,
2019-02-08 13:24:31 IST,801,21.00,57.00,,,,
2019-02-08 13:24:52 IST,802,20.00,56.00,,,,
2019-02-08 13:25:14 IST,803,20.00,55.00,,,,
2019-02-08 13:25:35 IST,804,20.00,55.00,,,,
2019-02-08 13:25:56 IST,805,20.00,57.00,,,,
2019-02-08 13:26:18 IST,806,20.00,58.00,,,,
2019-02-08 13:26:39 IST,807,20.00,57.00,,,,
2019-02-08 13:27:01 IST,808,21.00,58.00,,,,
2019-02-08 13:27:21 IST,809,20.00,57.00,,,,
2019-02-08 13:27:42 IST,810,20.00,58.00,,,,
2019-02-08 13:28:04 IST,811,20.00,58.00,,,,
2019-02-08 13:28:25 IST,812,20.00,59.00,,,,
2019-02-08 13:28:47 IST,813,20.00,59.00,,,,
2019-02-08 13:29:08 IST,814,20.00,60.00,,,,
2019-02-08 13:29:29 IST,815,20.00,60.00,,,,
2019-02-08 13:29:50 IST,816,20.00,60.00,,,,
2019-02-08 13:30:11 IST,817,20.00,60.00,,,,
2019-02-08 13:30:32 IST,818,20.00,60.00,,,,
2019-02-08 13:30:53 IST,819,20.00,60.00,,,,
2019-02-08 13:31:15 IST,820,20.00,60.00,,,,
2019-02-08 13:31:36 IST,821,20.00,60.00,,,,
2019-02-08 13:31:57 IST,822,20.00,60.00,,,,
2019-02-08 13:32:18 IST,823,20.00,60.00,,,,
2019-02-08 13:32:39 IST,824,20.00,60.00,,,,
2019-02-08 13:33:00 IST,825,20.00,61.00,,,,
2019-02-08 13:33:22 IST,826,20.00,61.00,,,,
2019-02-08 13:33:43 IST,827,20.00,61.00,,,,
2019-02-08 13:34:04 IST,828,20.00,62.00,,,,
2019-02-08 13:34:25 IST,829,20.00,62.00,,,,
2019-02-08 13:34:46 IST,830,20.00,62.00,,,,
2019-02-08 13:35:07 IST,831,19.00,62.00,,,,
2019-02-08 13:35:28 IST,832,19.00,62.00,,,,
2019-02-08 13:35:49 IST,833,20.00,62.00,,,,
2019-02-08 13:36:11 IST,834,20.00,62.00,,,,
2019-02-08 13:36:32 IST,835,20.00,62.00,,,,
2019-02-08 13:36:53 IST,836,20.00,61.00,,,,
2019-02-08 13:37:14 IST,837,20.00,61.00,,,,
2019-02-08 13:37:35 IST,838,20.00,61.00,,,,
2019-02-08 13:37:56 IST,839,20.00,61.00,,,,
2019-02-08 13:38:17 IST,840,20.00,61.00,,,,
2019-02-08 13:38:38 IST,841,20.00,61.00,,,,
2019-02-08 13:39:00 IST,842,19.00,61.00,,,,
2019-02-08 13:39:20 IST,843,19.00,62.00,,,,
2019-02-08 13:39:42 IST,844,19.00,62.00,,,,
2019-02-08 13:40:03 IST,845,19.00,62.00,,,,
2019-02-08 13:40:24 IST,846,19.00,62.00,,,,
2019-02-08 13:40:45 IST,847,19.00,61.00,,,,
2019-02-08 13:41:07 IST,848,19.00,61.00,,,,
2019-02-08 13:41:28 IST,849,19.00,63.00,,,,
2019-02-08 13:41:49 IST,850,19.00,63.00,,,,
2019-02-08 13:42:10 IST,851,19.00,63.00,,,,
2019-02-08 13:42:31 IST,852,19.00,63.00,,,,
2019-02-08 13:42:52 IST,853,19.00,63.00,,,,
2019-02-08 13:43:13 IST,854,19.00,63.00,,,,
2019-02-08 13:43:34 IST,855,19.00,63.00,,,,
2019-02-08 13:43:55 IST,856,19.00,63.00,,,,
2019-02-08 13:44:17 IST,857,19.00,63.00,,,,
2019-02-08 13:44:38 IST,858,19.00,64.00,,,,
2019-02-08 13:44:59 IST,859,19.00,62.00,,,,
2019-02-08 13:45:20 IST,860,19.00,64.00,,,,
2019-02-08 13:45:41 IST,861,19.00,64.00,,,,
2019-02-08 13:46:03 IST,862,19.00,64.00,,,,
2019-02-08 13:46:24 IST,863,19.00,64.00,,,,
2019-02-08 13:46:45 IST,864,19.00,64.00,,,,
2019-02-08 13:47:06 IST,865,19.00,63.00,,,,
2019-02-08 13:47:27 IST,866,19.00,62.00,,,,
2019-02-08 13:47:48 IST,867,19.00,63.00,,,,
2019-02-08 13:48:09 IST,868,19.00,63.00,,,,
2019-02-08 13:48:32 IST,869,19.00,63.00,,,,
2019-02-08 13:48:48 IST,870,19.00,63.00,,,,
2019-02-08 13:49:06 IST,871,19.00,63.00,,,,
2019-02-08 13:49:22 IST,872,19.00,63.00,,,,
2019-02-08 13:49:39 IST,873,19.00,63.00,,,,
2019-02-08 13:49:55 IST,874,19.00,62.00,,,,
2019-02-08 13:50:10 IST,875,19.00,62.00,,,,
2019-02-08 13:50:32 IST,876,19.00,62.00,,,,
2019-02-08 13:50:53 IST,877,19.00,61.00,,,,
2019-02-08 13:51:14 IST,878,19.00,60.00,,,,
2019-02-08 13:51:36 IST,879,19.00,61.00,,,,
2019-02-08 13:51:56 IST,880,19.00,62.00,,,,
2019-02-08 13:52:17 IST,881,19.00,62.00,,,,
2019-02-08 13:52:38 IST,882,19.00,62.00,,,,
2019-02-08 13:53:00 IST,883,18.00,63.00,,,,
2019-02-08 13:53:21 IST,884,19.00,63.00,,,,
2019-02-08 13:53:42 IST,885,19.00,63.00,,,,
2019-02-08 13:54:03 IST,886,19.00,63.00,,,,
2019-02-08 13:54:24 IST,887,19.00,63.00,,,,
2019-02-08 13:54:45 IST,888,19.00,64.00,,,,
2019-02-08 13:55:06 IST,889,19.00,63.00,,,,
2019-02-08 13:55:27 IST,890,19.00,63.00,,,,
2019-02-08 13:55:48 IST,891,19.00,64.00,,,,
2019-02-08 13:56:09 IST,892,19.00,63.00,,,,
2019-02-08 13:56:30 IST,893,19.00,63.00,,,,
2019-02-08 13:56:51 IST,894,19.00,63.00,,,,
2019-02-08 13:57:12 IST,895,19.00,63.00,,,,
2019-02-08 13:57:33 IST,896,19.00,63.00,,,,
2019-02-08 13:57:54 IST,897,19.00,63.00,,,,
2019-02-08 13:58:15 IST,898,19.00,63.00,,,,
2019-02-08 13:58:36 IST,899,19.00,64.00,,,,
2019-02-08 13:58:58 IST,900,19.00,64.00,,,,
2019-02-08 13:59:18 IST,901,19.00,64.00,,,,
2019-02-08 13:59:39 IST,902,19.00,64.00,,,,
2019-02-08 14:00:01 IST,903,19.00,64.00,,,,
2019-02-08 14:00:22 IST,904,19.00,64.00,,,,
2019-02-08 14:00:43 IST,905,19.00,64.00,,,,
2019-02-08 14:01:04 IST,906,19.00,64.00,,,,
2019-02-08 14:01:25 IST,907,19.00,64.00,,,,
2019-02-08 14:01:46 IST,908,19.00,64.00,,,,
2019-02-08 14:02:07 IST,909,19.00,64.00,,,,
2019-02-08 14:02:28 IST,910,19.00,64.00,,,,
2019-02-08 14:02:49 IST,911,19.00,63.00,,,,
2019-02-08 14:03:10 IST,912,19.00,63.00,,,,
2019-02-08 14:03:31 IST,913,19.00,63.00,,,,
2019-02-08 14:03:52 IST,914,19.00,63.00,,,,
2019-02-08 14:04:13 IST,915,19.00,63.00,,,,
2019-02-08 14:04:34 IST,916,19.00,64.00,,,,
2019-02-08 14:04:55 IST,917,19.00,64.00,,,,
2019-02-08 14:05:16 IST,918,19.00,64.00,,,,
2019-02-08 14:37:55 IST,919,0.00,0.00,,,,
2019-02-08 14:38:16 IST,920,0.00,0.00,,,,
2019-02-08 14:38:37 IST,921,0.00,0.00,,,,
2019-02-08 14:38:58 IST,922,0.00,0.00,,,,
2019-02-08 14:39:20 IST,923,0.00,0.00,,,,
2019-02-08 14:39:41 IST,924,0.00,0.00,,,,
2019-02-08 14:40:02 IST,925,0.00,0.00,,,,
2019-02-08 14:40:22 IST,926,0.00,0.00,,,,
2019-02-08 14:40:39 IST,927,0.00,0.00,,,,
2019-02-08 14:41:00 IST,928,0.00,0.00,,,,
2019-02-08 14:41:21 IST,929,0.00,0.00,,,,
2019-02-08 14:41:43 IST,930,0.00,0.00,,,,
2019-02-08 14:42:04 IST,931,0.00,0.00,,,,
2019-02-08 14:42:25 IST,932,0.00,0.00,,,,
2019-02-08 14:42:46 IST,933,0.00,0.00,,,,
2019-02-08 14:43:07 IST,934,0.00,0.00,,,,
2019-02-08 14:43:28 IST,935,0.00,0.00,,,,
2019-02-08 14:43:49 IST,936,0.00,0.00,,,,
2019-02-08 14:44:11 IST,937,0.00,0.00,,,,
2019-02-08 14:44:32 IST,938,0.00,0.00,,,,
2019-02-08 14:44:53 IST,939,0.00,0.00,,,,
2019-02-08 14:45:14 IST,940,0.00,0.00,,,,
2019-02-08 14:45:35 IST,941,0.00,0.00,,,,
2019-02-08 14:45:56 IST,942,0.00,0.00,,,,
2019-02-08 14:46:18 IST,943,0.00,0.00,,,,
